,IMO,LENGTH ,BREATH,DEPTH,DRAUGHT,TEU,LLINO
9191,7361348,237.0,30.59,18.72,11.68,2382.0,1721
9192,8217879,230.82,32.2,18.65,11.63,2728.0,172104
9193,8217867,230.0,32.2,18.65,11.63,2728.0,172112
9194,8321668,136.29,21.5,11.1,7.02,755.0,172271
9195,8124395,189.0,32.2,18.8,11.42,1716.0,172272
9196,8212647,289.0,,21.5,12.68,4354.0,172273
9197,8212635,261.02,,21.57,12.3,3918.0,172274
9198,8110576,134.45,20.8,10.5,7.74,798.0,172542
9199,8324608,151.0,25.01,13.0,9.77,1128.0,172616
9200,8124400,189.0,32.24,16.03,11.4,1716.0,172742
9201,8308109,239.6,29.84,16.3,10.62,2130.0,173006
9202,8321826,126.0,21.1,10.2,7.66,422.0,173031
9203,8404111,100.93,17.6,7.7,5.93,300.0,173060
9204,8318001,171.0,28.4,15.6,10.9,1318.0,173156
9205,8408856,187.0,28.4,15.6,11.13,1923.0,173237
9206,8407747,133.26,21.75,11.3,8.79,754.0,173262
9207,8310906,166.0,26.5,15.3,10.6,1302.0,173325
9208,8320793,212.0,32.25,18.83,11.63,1960.0,173331
9209,8212661,261.0,,21.57,11.6,3918.0,173501
9210,8212659,289.5,32.22,21.5,11.68,4354.0,173502
9211,8325937,158.0,22.8,13.4,9,642.0,173751
9212,8403595,148.55,21.71,11.35,8.6,856.0,174006
9213,8201698,173.0,25.4,15.9,9.82,1189.0,174017
9214,8322181,121.17,20.1,10.4,8.01,540.0,174067
9215,8410342,146.0,22.31,11.15,8.29,1002.0,174070
9216,8318037,172.0,28.4,15.5,10.68,1328.0,174202
9217,8403583,127.54,20.0,8.7,6.56,584.0,174223
9218,8314495,230.0,32.2,18.65,11.63,2728.0,174316
9219,8412388,179.78,26.5,15.0,10.6,1442.0,174323
9220,8321838,126.0,21.1,10.2,7.65,422.0,174403
9221,8321955,123.0,20.52,8.7,6.5,424.0,174543
9222,7023984,100.0,15.2,8.3,6.75,176.0,1747
9223,8407814,169.09,24.03,13.21,9.53,142.0,174704
9224,8316431,146.5,25.01,13.6,9.8,716.0,174743
9225,8415029,164.9,22.86,13.45,9.5,1020.0,174764
9226,7105914,243.0,32.5,19.2,11.6,2262.0,17477
9227,7033795,243.0,30.6,19.2,11.5,2262.0,17501
9228,8306759,147.0,22.22,10.93,8.02,724.0,175067
9229,8212673,289.5,,21.5,12.68,4614.0,175123
9230,8212685,289.0,32.22,21.5,11.68,4354.0,175124
9231,8322193,121.17,20.1,10.4,8.01,569.0,175125
9232,8411205,151.31,25.23,13.01,9.77,1141.0,175210
9233,8518534,119.32,18.0,8.5,6.5,303.0,175435
9234,8415615,146.69,23.1,11.6,8.02,1022.0,175661
9235,8321840,126.0,21.42,10.2,7.66,422.0,175722
9236,8314500,230.0,32.2,18.65,11.63,2728.0,175761
9237,8402424,228.0,32.21,19.51,11.53,2257.0,176013
9238,8314512,230.0,32.2,18.65,11.63,2728.0,176030
9239,8308707,243.0,32.21,18.83,13,2686.0,176050
9240,8318051,201.15,28.41,15.5,11,1696.0,176143
9241,8415677,163.0,22.3,11.1,8.8,1176.0,176201
9242,7403392,153.0,22.2,12.0,8.99,680.0,17624
9243,7403380,153.0,22.26,11.99,8.99,680.0,17626
9244,7418206,154.0,22.5,12.5,9.34,694.0,17630
9245,8404886,158.86,22.86,13.42,9.03,642.0,176317
9246,8415861,140.5,21.0,10.6,7.86,660.0,176322
9247,8321723,199.15,28.4,15.45,10.7,1668.0,176337
9248,7326738,145.0,19.46,11.85,8.77,522.0,17636
9249,7355416,145.0,19.46,11.85,8.81,522.0,17637
9250,8422400,148.0,21.0,10.9,7.65,442.0,176372
9251,7396161,174.0,24.06,13.29,9.82,878.0,17643
9252,7396173,174.0,24.03,13.29,9.3,878.0,17645
9253,7396185,174.0,24.03,13.29,9.82,878.0,17646
9254,8308719,243.0,32.2,18.83,13,2686.0,176521
9255,8212697,289.0,32.22,21.5,11.68,4354.0,176727
9256,8212702,289.0,32.22,21.5,11.67,4258.0,176730
9257,8417211,165.78,25.0,13.0,9.7,1272.0,177145
9258,8105985,120.8,20.8,10.5,7.91,520.0,177152
9259,8415627,146.0,23.1,11.6,8,1022.0,177360
9260,8415639,146.73,23.1,11.6,8.02,1022.0,177407
9261,8314524,230.82,32.21,18.65,11.63,2728.0,177416
9262,8223012,178.54,31.01,16.0,11.25,1402.0,177456
9263,8400323,241.0,32.2,21.1,12.52,3161.0,177514
9264,8421573,155.73,22.61,11.51,8.45,866.0,177562
9265,7204863,185.0,23.8,16.6,9.6,1070.0,17757
9266,8413203,228.0,32.21,19.51,11.53,2257.0,177605
9267,7306764,185.0,23.8,16.6,9.6,1070.0,17761
9268,8503589,117.15,24.01,11.61,7.3,476.0,177610
9269,8300016,188.0,30.21,16.11,10.2,1210.0,177657
9270,8406975,147.0,22.86,13.15,9.66,1008.0,177744
9271,8501646,150.57,23.5,11.61,8.74,744.0,177764
9272,8138396,178.53,25.0,12.6,9.5,1270.0,200020
9273,8322210,122.08,20.15,10.4,8.01,581.0,200042
9274,8201703,203.06,25.4,15.91,9.82,1438.0,200062
9275,8119699,176.7,25.3,13.4,9.98,1125.0,200077
9276,8413291,224.01,32.2,19.5,11.52,2245.0,200115
9277,8415641,146.68,23.11,11.6,8.02,1022.0,200177
9278,8504686,130.0,21.0,11.15,6.76,480.0,200340
9279,8212726,289.0,32.22,21.5,11.68,4258.0,200360
9280,8212714,289.5,32.22,21.5,11.68,4528.0,200361
9281,8519186,165.5,23.05,13.4,10.05,946.0,200532
9282,8513766,146.76,23.11,11.6,8.02,1022.0,200601
9283,8417223,182.0,28.41,15.6,11.54,1737.0,200700
9284,8410586,169.1,24.03,13.21,9.52,142.0,200710
9285,8501658,150.57,23.5,11.6,8.73,744.0,200736
9286,8320872,269.0,32.2,19.16,11.63,3428.0,200743
9287,8506608,212.0,32.2,14.65,11.62,2214.0,200752
9288,8413033,215.0,32.2,21.1,11.52,2073.0,200753
9289,8505989,228.0,32.21,19.51,11.53,2257.0,200765
9290,8509090,117.0,24.01,11.61,7.3,476.0,201001
9291,8411853,122.1,20.11,10.4,8.01,440.0,201064
9292,8421212,147.49,22.31,11.1,8.26,1020.0,201275
9293,8508412,151.62,22.9,11.0,8.35,1001.0,201276
9294,7105926,201.0,25.91,15.07,9.69,1132.0,20130
9295,8422412,158.88,22.81,13.4,9.7,499.0,201314
9296,7373523,119.0,19.05,9.5,6.52,278.0,20137
9297,8413277,259.0,32.21,18.8,11.92,3026.0,201402
9298,8318025,200.48,28.4,15.6,10.4,1686.0,201414
9299,8506098,217.98,32.2,21.35,11.51,2266.0,201547
9300,8513778,146.8,23.11,11.6,8.02,1022.0,201576
9301,8410952,244.0,32.26,21.42,12.52,2966.0,201577
9302,8200711,206.0,32.2,18.8,11.5,2411.0,201632
9303,8419702,241.1,32.29,16.6,11.94,2668.0,201645
9304,8200709,206.0,32.21,18.8,11.5,2411.0,201675
9305,8417479,269.98,32.2,19.82,13.03,3876.0,201710
9306,8522315,153.25,23.05,13.4,10.05,1034.0,201721
9307,8510362,156.6,24.0,11.2,8.3,860.0,201722
9308,8501555,181.0,28.5,15.8,11.5,1712.0,202017
9309,8407307,241.0,32.2,21.1,12.52,3161.0,202054
9310,8400335,241.0,32.2,21.1,12.52,3161.0,202141
9311,8201715,173.9,25.4,15.4,9.82,1113.0,202206
9312,8419714,241.1,32.29,19.0,1.17,3044.0,202257
9313,8417948,233.0,32.2,17.15,11.68,2319.0,202260
9314,8411841,122.1,20.1,10.4,8.01,581.0,202262
9315,8410940,244.0,32.26,21.42,12.52,2966.0,202267
9316,8320884,269.0,32.21,19.16,11.6,3428.0,202303
9317,8420177,241.0,32.21,21.1,12.52,3161.0,202327
9318,8310530,195.7,28.41,12.35,10.02,1226.0,202364
9319,8600519,165.47,23.06,13.4,10,1034.0,202530
9320,8413289,259.0,32.21,18.8,11.92,3026.0,202623
9321,8502717,161.47,25.2,12.9,9.81,1317.0,202652
9322,8306773,147.5,22.22,10.9,8,724.0,202740
9323,8406262,269.67,32.2,19.7,11.53,3266.0,203121
9324,8516275,90.0,15.51,6.8,4.41,298.0,203127
9325,8514590,199.2,28.4,15.45,10.37,1668.0,203131
9326,8419726,241.1,32.29,16.6,11.94,3044.0,203144
9327,8521024,148.66,21.05,10.9,7.65,490.0,203163
9328,8508436,129.55,20.0,8.7,6.6,581.0,203234
9329,8521036,148.66,21.05,10.9,7.65,490.0,203236
9330,8406066,232.0,32.29,21.26,11.53,2305.0,203263
9331,8507688,230.0,32.21,17.35,11.62,2796.0,203306
9332,8513780,163.0,27.54,14.3,10.65,1597.0,203321
9333,8506672,156.6,22.6,11.3,8.42,838.0,203412
9334,8315839,125.6,21.0,10.5,8,480.0,203636
9335,8513443,126.08,18.61,10.9,8.24,568.0,203704
9336,6823246,,,,—,,2040
9337,8511287,244.0,32.26,21.42,12.5,3016.0,204076
9338,8511304,244.0,32.26,21.42,12.52,3016.0,204077
9339,8511299,244.0,32.26,21.42,12.52,3016.0,204100
9340,8516603,132.7,22.7,10.8,7.53,885.0,204101
9341,8511184,242.66,32.21,17.2,12.02,2875.0,204162
9342,8512243,249.0,32.26,18.2,12.36,3029.0,204235
9343,8406274,269.67,32.2,19.7,11.53,3266.0,204241
9344,8513792,163.3,27.51,14.3,10.66,1640.0,204247
9345,8502872,241.1,32.29,19.0,11.73,3074.0,204266
9346,8502884,241.1,32.2,19.0,11.72,3074.0,204267
9347,8511328,244.0,32.26,21.4,12.52,3016.0,204270
9348,8511316,244.0,32.26,17.35,12.52,3016.0,204271
9349,5278901,,,,—,,2043
9350,8507638,226.0,32.25,17.23,11.6,2835.0,204302
9351,8520379,158.0,23.06,13.4,10.11,884.0,204331
9352,5278963,,,,—,,2044
9353,8507676,230.0,32.21,17.35,11.62,2842.0,204406
9354,8320896,269.0,32.21,19.16,11.63,3428.0,204407
9355,5278913,201.0,23.3,13.6,9,1009.0,2045
9356,7026259,214.0,27.49,15.35,9.99,1028.0,2047
9357,8511433,139.97,21.5,10.9,7.02,918.0,204703
9358,7042485,214.0,27.49,15.35,9.99,1028.0,2050
9359,8512401,249.0,32.26,21.1,12.54,3029.0,205067
9360,5278949,,,,—,,2051
9361,5278896,,,,—,,2052
9362,7213163,129.0,19.41,10.32,8.04,244.0,20522
9363,8604280,242.93,32.21,21.21,12.02,2875.0,205230
9364,8605662,248.0,32.21,16.62,11.52,2555.0,205237
9365,8415952,259.0,32.21,18.8,11.92,3322.0,205250
9366,6916861,213.0,27.49,15.35,9.79,1028.0,2053
9367,8601410,244.99,32.25,21.0,12.5,2547.0,205300
9368,8603559,133.0,21.71,11.31,7.58,754.0,205416
9369,8320901,255.93,32.2,19.15,11.63,3428.0,205436
9370,8518209,248.0,32.2,21.5,11.53,2826.0,205445
9371,8601381,248.0,32.2,16.62,11.52,2829.0,205452
9372,8502896,241.1,32.21,19.0,11.73,3074.0,205466
9373,8609254,242.7,32.26,21.11,11.52,2578.0,205506
9374,8521397,187.26,28.41,15.5,11.1,1911.0,205675
9375,8608585,248.1,32.21,21.21,12.52,3045.0,205724
9376,8504961,161.47,25.2,12.9,9.83,1304.0,205760
9377,8513807,163.0,27.51,14.3,10.65,1597.0,206006
9378,8600583,246.0,32.28,17.5,11.52,2954.0,206151
9379,6822541,227.0,30.6,16.5,10.7,1572.0,20616
9380,8607438,172.0,25.4,15.9,10.4,1173.0,206247
9381,8520393,165.5,23.05,13.4,10.05,1034.0,206256
9382,8513819,163.29,27.51,14.3,10.66,1597.0,206307
9383,8406298,269.67,32.21,19.7,11.53,3266.0,206434
9384,8611790,151.6,23.5,11.61,8.7,732.0,206466
9385,8511445,139.95,21.5,10.9,7,1358.0,206476
9386,8511756,269.0,32.21,19.15,11.63,3428.0,206511
9387,8406286,269.67,32.21,19.7,11.53,2794.0,206625
9388,8505824,177.6,32.2,15.44,10.65,2098.0,206661
9389,8617598,242.72,32.2,21.2,12.02,3032.0,206716
9390,8407319,241.0,32.21,21.1,12.52,3161.0,206764
9391,6708379,213.0,27.49,15.35,9.8,1258.0,2070
9392,6905252,213.0,27.49,15.34,9.78,1364.0,2071
9393,8420189,249.0,32.2,21.1,12.54,3218.0,207142
9394,5278937,,,,—,,2072
9395,5278925,,,,—,,2073
9396,8614194,146.7,23.12,11.6,8.11,1022.0,207344
9397,5278975,,,,—,,2074
9398,8413239,259.0,32.21,18.8,11.92,3026.0,207407
9399,8604292,241.0,32.2,21.21,12.02,3032.0,207411
9400,8511768,269.0,32.21,19.15,11.63,3428.0,207475
9401,6820579,213.51,27.49,15.34,9.78,1404.0,2076
9402,5091808,85.0,12.3,6.5,4.3,81.0,20767
9403,6828624,213.0,27.49,15.35,9.78,1028.0,2077
9404,8505836,177.6,32.2,15.43,10.66,2098.0,207710
9405,8705424,172.0,25.4,15.9,10.4,1173.0,207713
9406,8610033,205.0,32.24,17.36,11.52,2250.0,210045
9407,7129609,104.0,15.24,7.93,4.89,176.0,2101
9408,8517891,241.1,32.2,19.0,11.73,3074.0,210147
9409,7035896,65.0,15.32,6.61,4.95,108.0,2102
9410,8302143,202.0,31.0,15.5,9.6,1939.0,210230
9411,8617976,148.66,21.05,10.9,7.65,400.0,210255
9412,8617964,148.66,21.05,10.9,7.65,554.0,210256
9413,7129350,104.0,15.2,7.9,4.7,176.0,2103
9414,8616489,247.85,32.22,17.23,11.52,2977.0,210342
9415,8703397,249.97,32.2,21.2,11.52,3152.0,210343
9416,7122637,104.0,15.2,7.9,4.9,174.0,2104
9417,8706650,108.31,18.0,7.5,5.81,155.0,210515
9418,8616491,242.0,32.22,21.01,11.52,2541.0,210532
9419,7206433,162.04,22.86,13.0,9.36,978.0,21061
9420,8609589,158.91,23.06,13.4,10.09,811.0,210637
9421,8501426,269.7,32.21,19.7,11.53,3266.0,210726
9422,8415017,164.9,22.86,13.45,9.49,1020.0,210733
9423,7326829,170.0,22.94,13.01,9.36,904.0,21077
9424,7121671,170.76,22.86,13.0,9.36,978.0,21130
9425,8619053,201.53,28.68,15.52,11,2097.0,211364
9426,8619065,201.53,28.45,15.52,11,2097.0,211365
9427,8501438,269.0,32.2,19.7,11.53,3266.0,211400
9428,8511770,269.67,32.2,19.15,0,3428.0,211531
9429,8608119,176.7,26.0,13.2,9.52,1120.0,211601
9430,8715261,156.0,22.86,11.2,8.62,1034.0,212036
9431,7007045,,,,—,,212134
9432,8501440,269.0,32.2,19.7,11.53,3266.0,212474
9433,8707434,177.23,27.72,14.3,10.51,1798.0,212613
9434,7208481,99.0,15.3,7.7,6.4,200.0,21262
9435,8708543,176.57,27.82,14.3,10.52,1799.0,212646
9436,8702800,148.66,21.05,10.9,7.65,554.0,212671
9437,8306785,147.0,22.2,10.9,8.02,724.0,212673
9438,8616283,275.13,39.4,23.6,12.2,4340.0,213211
9439,8616295,275.13,39.4,23.6,12.73,4340.0,213317
9440,8709717,146.34,23.0,11.3,8.25,732.0,213332
9441,8501452,269.7,32.2,19.7,11.53,3266.0,213345
9442,8616300,275.13,,23.6,12.73,4340.0,213351
9443,8616922,275.13,39.4,23.6,13,4340.0,213352
9444,8705474,253.0,32.2,16.6,11.62,3061.0,213422
9445,8705436,174.2,26.4,15.9,10.4,1166.0,213433
9446,8616934,275.13,39.4,23.6,13,4340.0,213542
9447,8613308,294.0,32.22,21.5,13.52,4437.0,213606
9448,8616506,288.0,32.2,21.5,13.03,3618.0,213700
9449,8705462,289.0,32.2,21.2,13.03,3613.0,213721
9450,8702915,292.15,32.2,21.2,13.03,3780.0,213722
9451,8707355,248.12,32.28,21.5,12.53,3114.0,213752
9452,8709729,146.34,23.0,11.3,8.27,716.0,214021
9453,8511782,269.67,32.2,19.15,0,3428.0,214027
9454,8705486,253.27,32.2,16.62,12.52,2632.0,214266
9455,8302155,202.41,31.0,15.5,10.7,1939.0,214356
9456,—,,,,—,,214650
9457,8705541,244.0,32.2,18.2,11.62,2888.0,215007
9458,8706105,269.67,32.2,19.15,11.59,3428.0,215025
9459,8709169,244.0,32.26,17.35,12.52,3016.0,215117
9460,8706117,269.0,32.2,19.15,10.5,3428.0,215172
9461,8613310,294.11,32.22,21.52,13.5,4437.0,215533
9462,5225007,159.0,22.9,13.87,9.32,744.0,21570
9463,8706129,269.67,32.29,19.16,11.63,3428.0,215701
9464,8513467,178.85,27.0,14.3,7.55,890.0,215776
9465,8808226,276.52,32.2,21.2,12.02,3720.0,216027
9466,7025994,176.24,21.3,12.6,9.79,704.0,21603
9467,8708531,176.0,27.5,14.3,10.51,1797.0,216113
9468,8710704,275.1,32.21,21.5,12.52,3502.0,216204
9469,8714217,240.0,32.21,19.0,11.73,3032.0,216305
9470,8714190,242.8,32.2,19.0,12.11,2668.0,216306
9471,8717790,106.6,15.85,8.5,5.71,316.0,216326
9472,8618437,231.5,32.25,15.5,0,2758.0,216403
9473,8710716,275.1,32.2,21.5,12.52,3502.0,216514
9474,8501713,134.11,19.7,10.6,7.8,430.0,216600
9475,8712506,181.57,23.05,13.4,9.84,1128.0,216705
9476,5126641,,,,—,,21672
9477,8613322,294.11,32.22,21.5,14.35,3922.0,216743
9478,8608195,241.31,32.2,19.0,12.1,3000.0,217066
9479,8705448,172.0,25.4,15.9,10.4,1171.0,217177
9480,8717518,176.6,27.51,14.3,10.5,1797.0,217312
9481,8814598,276.0,32.2,21.2,11.2,3720.0,217433
9482,8711368,235.65,32.2,18.8,12.5,2803.0,217470
9483,8808446,276.0,32.2,21.2,12.02,3720.0,217505
9484,8513479,178.85,27.0,14.3,7.55,455.0,217554
9485,8714229,240.0,32.21,19.03,11.73,3032.0,217602
9486,8705230,236.12,32.2,18.6,11,2716.0,217615
9487,8802909,275.1,32.21,21.5,11.4,3502.0,217700
9488,8718108,148.0,21.0,10.9,7.65,490.0,217765
9489,8704183,233.85,32.2,18.8,12.5,2640.0,220114
9490,8711370,235.6,32.2,18.8,12.5,2803.0,220125
9491,8903715,148.66,21.05,10.9,7.65,490.0,220273
9492,8618293,294.11,32.22,21.52,14.35,3922.0,220367
9493,8618449,206.48,32.25,19.3,12.74,2232.0,220426
9494,8618396,192.0,30.5,13.05,10.5,1555.0,220627
9495,8709640,177.6,32.2,15.44,10.66,2098.0,220631
9496,8808587,177.28,27.5,14.3,10.51,1743.0,221015
9497,8710950,200.0,32.2,18.8,12,2023.0,221054
9498,8705242,236.12,32.2,18.6,11.96,2716.0,221203
9499,8718110,275.7,32.28,21.2,12.02,3918.0,221215
9500,8718122,275.7,32.28,18.35,12.02,3918.0,221216
9501,8813609,150.43,22.6,11.1,8.24,816.0,221377
9502,8803410,292.15,32.23,21.2,13.03,4038.0,221504
9503,8808628,289.0,32.2,21.2,13.03,4180.0,221505
9504,8812734,124.02,20.91,10.22,7.61,569.0,221574
9505,8910938,108.48,18.0,7.5,5.98,143.0,221631
9506,8618451,206.45,32.3,15.64,12.74,2232.0,221654
9507,8922400,82.0,11.6,4.0,3.4,70.0,221665
9508,8806096,236.0,32.21,18.8,12,2761.0,221741
9509,8912479,156.85,22.86,11.2,8.62,1020.0,222062
9510,8808599,177.35,27.5,14.3,10.51,1743.0,222123
9511,8618308,294.11,32.22,21.5,14.35,4437.0,222133
9512,8901743,174.0,27.04,14.6,9.85,1210.0,222675
9513,8901755,174.0,27.0,14.6,9,1183.0,223005
9514,8813647,145.65,25.0,11.5,8.1,1248.0,223012
9515,8618401,192.0,30.5,13.05,10.5,1555.0,223025
9516,8715833,164.0,22.0,13.4,9.8,1100.0,223153
9517,5150147,80.0,11.46,6.1,4.07,76.0,223175
9518,8618310,294.12,32.22,21.5,14.35,4437.0,223327
9519,8820248,140.1,21.55,10.9,7.01,908.0,223442
9520,8903727,148.0,21.0,10.93,7.65,442.0,223447
9521,8806101,236.0,32.2,18.8,12.02,2761.0,223530
9522,8814512,242.86,32.2,19.0,10.08,2700.0,223555
9523,8814524,242.86,32.21,19.03,10.8,2917.0,223556
9524,8809189,129.75,22.2,11.0,8.36,646.0,223631
9525,8914001,288.31,32.2,21.5,13.03,3618.0,223711
9526,8710962,200.0,32.2,18.8,12,1960.0,224233
9527,8806802,236.0,32.2,18.8,12,3352.0,224275
9528,8801333,156.7,22.86,8.62,8.62,1158.0,224301
9529,9003392,156.85,22.86,11.2,8.8,1034.0,224372
9530,8908167,164.0,27.51,14.3,11,1599.0,224407
9531,8820822,241.3,32.29,18.8,11.75,2692.0,224417
9532,8901638,133.7,22.98,11.3,7.6,976.0,224572
9533,8802002,153.5,23.0,13.9,8.71,322.0,224637
9534,8809191,158.06,22.2,11.0,8.3,726.0,224662
9535,8914013,174.0,27.0,14.6,9.1,1183.0,224714
9536,8820200,161.02,28.21,15.32,8.25,1373.0,224754
9537,8820212,161.02,28.21,15.32,10,1373.0,224755
9538,8907668,144.0,16.92,12.5,5.93,303.0,225243
9539,8905878,177.45,27.51,14.3,10.51,1404.0,225260
9540,8912247,292.0,32.2,21.2,11.2,3806.0,225342
9541,8910419,292.2,32.2,21.2,13,3613.0,225344
9542,8908179,163.9,27.5,14.3,10.65,1599.0,225364
9543,8909082,166.67,27.2,13.6,8.37,1157.0,225420
9544,8913136,289.0,32.2,21.5,13.03,3820.0,225440
9545,8801345,156.0,23.16,11.2,8.62,1158.0,225614
9546,8810449,158.06,22.2,11.03,8.35,725.0,225642
9547,8904111,294.06,32.2,16.56,13.02,4796.0,225657
9548,8820224,161.02,28.2,15.3,10.02,1106.0,226007
9549,8905543,161.02,28.2,15.3,10,1373.0,226010
9550,8914271,184.51,27.6,14.0,9.53,1164.0,226054
9551,8906652,119.0,18.0,8.5,6.5,319.0,226130
9552,8901640,133.7,22.98,11.3,7.61,976.0,226135
9553,8914025,174.0,27.0,14.6,9.1,1306.0,226202
9554,8806814,236.0,32.2,18.8,12,3029.0,226205
9555,8618413,166.07,26.2,13.5,9,1062.0,226304
9556,8907981,176.8,27.3,13.9,10.02,1351.0,226447
9557,8917687,176.57,27.5,14.3,10.52,1743.0,226571
9558,8905933,240.0,32.2,19.0,10.8,2797.0,226624
9559,8908521,157.7,22.8,11.8,8.97,1048.0,226630
9560,8908519,157.69,22.8,11.8,8.97,1048.0,226631
9561,8907993,176.8,27.3,13.9,10.02,1201.0,226647
9562,8904123,294.06,32.29,16.56,13.02,4573.0,226733
9563,8901858,181.66,31.41,16.0,10.3,2206.0,226736
9564,8801357,156.7,22.86,11.2,8.58,1158.0,226753
9565,8901389,187.6,28.4,15.6,11.08,1932.0,226754
9566,9036416,115.0,19.02,8.5,6.71,333.0,227055
9567,8909094,166.67,27.2,13.6,8.37,1286.0,227067
9568,7005310,,,,—,,22707
9569,8802014,153.5,23.0,13.9,8.71,322.0,227111
9570,7114185,249.0,30.54,18.29,10.7,2305.0,22712
9571,8905957,242.25,32.2,19.0,10.8,2574.0,227432
9572,8715845,164.0,22.0,13.4,9.59,1100.0,227457
9573,8902395,203.0,27.2,14.8,7.8,836.0,227473
9574,8902400,203.0,28.0,14.8,8.33,836.0,227474
9575,8905969,242.25,32.2,19.0,10.8,2690.0,227504
9576,6829238,,,,—,,22755
9577,8715871,294.12,32.22,21.5,14.35,4437.0,227556
9578,8901884,181.0,31.4,16.0,10.32,2228.0,227561
9579,8913667,242.81,32.3,19.03,11.72,2692.0,227571
9580,8818740,236.0,32.22,18.8,12,2761.0,227636
9581,9008524,164.06,27.5,14.3,10.65,1684.0,230254
9582,8710986,200.07,32.21,18.8,12,1960.0,230256
9583,8908533,157.72,22.8,11.8,8.97,1048.0,230406
9584,8901705,158.06,22.2,11.0,8.35,734.0,230476
9585,8908002,176.8,27.3,13.9,9.5,1021.0,230503
9586,8908703,151.75,25.0,13.4,10.02,1208.0,230544
9587,8912455,133.7,22.98,11.3,7.61,976.0,230673
9588,9005601,113.39,18.0,7.5,5.67,310.0,230702
9589,8901391,187.6,28.41,15.6,11.08,1932.0,230711
9590,8902539,294.11,32.25,17.66,13.5,4639.0,231075
9591,8819940,294.12,32.22,21.52,13.52,4437.0,231076
9592,8801369,156.73,22.86,11.2,8.62,1158.0,231102
9593,8415110,164.0,22.86,13.45,9.6,996.0,231177
9594,8415122,164.0,22.86,13.45,9.6,996.0,231200
9595,8806785,236.0,32.2,18.8,12.2,3352.0,231242
9596,8902541,293.98,32.26,21.4,13.5,4639.0,232002
9597,8913679,242.81,32.3,19.0,11.72,2932.0,232076
9598,8806797,235.94,32.2,18.79,12,3029.0,232152
9599,9012288,244.0,32.2,21.1,11.62,2996.0,232160
9600,8908715,151.64,25.01,13.4,10.03,1208.0,232175
9601,8914544,126.63,20.77,10.7,8.2,724.0,232201
9602,9000869,184.5,27.61,14.03,10.03,1160.0,232225
9603,8913681,232.5,32.26,19.7,12,2668.0,232262
9604,9003201,184.51,27.6,14.0,9.53,1401.0,232276
9605,7373717,131.0,19.03,10.8,8.31,402.0,23241
9606,7015377,,,,—,,23246
9607,9005247,241.5,32.3,19.0,11.72,2986.0,232471
9608,9005259,241.5,32.3,19.0,10.8,2986.0,232472
9609,8302167,202.42,31.0,18.7,8.35,1939.0,232515
9610,8900842,149.7,22.3,11.1,8.26,1012.0,232521
9611,9004188,156.7,22.86,9.64,9.34,1158.0,232613
9612,9006502,182.13,28.4,15.6,11.54,1631.0,232701
9613,8918992,182.22,28.4,15.6,11.54,1742.0,232702
9614,9007817,181.46,31.4,16.0,10.3,1928.0,232763
9615,8912041,153.5,23.0,13.9,8.71,322.0,232767
9616,5055103,,,,—,,2330
9617,8819952,294.12,32.22,21.5,13.52,4437.0,233033
9618,9001033,242.81,32.2,19.0,11.72,2932.0,233074
9619,9015541,289.5,32.2,21.46,13.01,4024.0,233075
9620,8902553,294.0,32.5,21.4,13.5,4639.0,233500
9621,8913693,232.0,32.2,19.7,12.01,2809.0,233501
9622,9004190,156.73,22.86,11.2,8.62,1158.0,233533
9623,8918825,251.5,32.2,21.2,11.53,3115.0,233614
9624,8900335,178.99,27.0,14.3,8.65,890.0,233621
9625,8907931,177.6,32.23,19.4,11.52,2098.0,233625
9626,9017020,253.28,32.2,21.2,11.52,3054.0,233643
9627,9000871,184.5,27.6,14.0,10.03,1160.0,233645
9628,8908727,151.64,25.0,13.4,10,1208.0,233663
9629,9012290,244.0,32.2,18.2,11.62,2996.0,233665
9630,8422632,82.0,11.94,4.0,3.35,92.0,233712
9631,9009176,192.99,28.0,14.0,9.15,1461.0,233763
9632,9021253,253.0,32.2,16.6,11.62,3041.0,233764
9633,9002702,174.6,27.03,14.6,9.87,1183.0,234010
9634,8915873,122.0,20.0,10.38,8.14,481.0,234030
9635,8915691,266.0,32.24,23.25,12.5,3604.0,234044
9636,9050955,82.8,14.8,5.9,4.81,144.0,234057
9637,8807727,275.7,32.2,21.2,12,3604.0,234667
9638,9003471,156.7,22.86,11.2,8.62,1134.0,234727
9639,9000704,140.0,22.7,10.8,8.24,930.0,234732
9640,8819964,294.11,32.22,21.5,13.52,4437.0,234767
9641,8900854,149.68,22.3,11.1,8.26,1012.0,235126
9642,9003483,156.73,22.86,11.2,8.63,1050.0,235127
9643,8918837,238.42,32.2,21.2,11.52,3054.0,235154
9644,9009188,193.0,28.0,14.0,9.53,1585.0,235225
9645,9014107,186.0,27.6,14.0,9.53,896.0,235237
9646,8915665,266.0,32.24,23.25,12.5,3604.0,235274
9647,9014080,186.06,27.6,14.0,9.53,1182.0,235300
9648,6904818,159.0,21.95,13.87,9.28,875.0,23534
9649,9000601,275.66,37.1,21.5,13.5,4688.0,235341
9650,9000493,275.0,37.1,21.7,13.61,4469.0,235342
9651,8902565,294.11,32.2,21.4,13.5,4639.0,235435
9652,8906731,236.0,32.2,18.8,12,3351.0,235441
9653,9001045,242.81,32.3,19.0,11.72,2932.0,235453
9654,9015527,289.5,32.2,21.46,13.02,4024.0,235472
